category,amt,gender,dob,transaction_hour,is_fraud
4,333.17,0,55,23,1
2,58.03,0,31,3,0
11,745.54,0,53,1,0
10,20.49,1,27,18,0
11,988.59,1,60,23,1
2,20.0,1,57,7,1
6,82.28,1,28,16,0
1,15.58,1,22,19,0
12,828.44,1,31,17,1
2,9.71,1,49,3,1
8,899.58,1,53,20,1
8,729.18,0,27,0,1
2,20.78,1,53,3,1
0,76.18,1,78,18,0
13,8.16,0,80,17,0
6,92.49,0,59,15,0
4,58.81,1,40,11,0
2,39.58,1,64,9,0
12,4.81,1,66,8,0
13,2.0,1,42,16,0
12,141.3,1,42,1,0
1,139.98,0,46,15,0
8,612.74,0,39,2,0
11,9.96,0,76,3,0
2,64.6,0,44,7,0
8,68.72,0,36,1,0
11,1038.8,1,64,23,1
12,824.08,0,66,23,1
11,914.93,1,62,22,1
3,101.61,1,33,7,0
10,22.51,1,40,15,1
8,64.6,1,62,2,0
8,833.78,1,45,1,1
12,949.49,1,64,22,1
2,57.51,0,50,9,0
12,971.83,1,53,16,1
8,1.25,0,34,7,0
8,734.62,0,50,2,1
2,52.47,1,34,4,0
10,48.96,1,79,22,1
12,5.17,1,95,4,0
4,45.05,0,25,8,0
2,7.31,1,95,2,1
13,10.51,0,32,22,1
2,8.84,1,45,3,1
1,58.8,1,35,13,0
1,78.41,0,47,18,0
11,1031.55,1,34,22,1
11,1174.68,1,48,22,1
10,21.0,0,35,22,1
8,37.64,1,85,4,0
4,102.37,1,42,11,0
4,189.87,0,37,4,0
7,74.8,0,36,22,0
11,18.83,0,52,1,0
2,69.95,0,56,7,0
11,834.76,1,53,13,1
3,15.48,0,61,0,1
2,57.91,1,47,11,0
7,131.66,0,45,14,0
6,16.28,0,47,15,0
6,3.12,0,53,20,0
2,5.53,0,65,3,1
6,11.6,0,70,14,0
10,18.84,0,54,14,0
2,66.74,0,39,1,0
8,725.76,1,55,22,1
6,87.68,1,34,20,0
5,111.39,0,37,12,0
4,322.47,1,28,0,1
11,1066.46,1,66,22,1
11,915.63,0,23,22,1
6,67.22,1,66,12,0
6,3.91,1,64,19,0
2,20.86,1,81,3,1
11,914.64,1,59,23,1
3,160.25,0,88,5,0
4,82.67,1,92,3,0
5,57.99,0,44,20,0
12,859.23,1,31,23,1
1,140.13,0,39,3,1
12,5.82,0,27,12,0
1,61.21,0,57,23,0
4,332.48,0,73,1,1
7,29.47,0,42,19,0
4,218.09,0,31,11,0
8,939.34,1,46,2,1
12,813.71,1,23,22,1
12,822.11,1,35,22,1
12,127.51,1,55,1,0
4,305.05,1,82,3,1
6,43.16,0,36,20,0
12,686.01,0,25,22,1
1,8.46,1,54,20,0
11,1011.34,0,73,14,1
13,9.99,0,64,23,1
8,725.34,0,96,22,1
2,39.9,0,71,11,0
8,42.75,1,69,11,0
6,7.76,0,58,19,0
9,43.52,1,43,16,0
11,897.71,1,29,22,1
12,4.08,0,51,18,0
4,310.27,1,61,0,1
5,64.73,0,41,20,0
12,492.99,0,64,0,0
4,325.04,0,59,4,1
2,9.13,1,46,0,1
5,142.76,0,23,20,0
10,21.49,1,39,22,1
2,11.16,1,33,1,1
4,99.54,1,36,6,0
7,49.18,1,49,12,0
4,71.24,1,71,8,0
0,102.06,0,35,21,0
10,65.63,1,67,17,0
2,79.98,0,40,0,0
11,1230.42,0,60,22,1
10,104.58,0,53,14,0
2,8.2,1,59,3,1
8,161.12,0,38,6,0
2,64.08,1,25,10,0
12,10.2,0,37,19,0
0,3.74,1,76,3,0
11,917.14,0,61,22,1
10,6.6,0,34,14,0
4,277.53,0,67,1,1
4,66.23,1,46,5,0
4,337.06,0,72,1,1
4,302.18,1,72,4,1
8,760.8,1,56,23,1
9,617.84,1,55,10,0
4,313.33,0,55,2,1
4,130.6,1,54,2,0
11,898.42,0,85,23,1
11,838.93,1,36,22,1
8,3.21,1,67,9,0
11,991.91,1,95,22,1
8,3.72,0,38,0,0
11,1051.96,1,90,22,1
7,20.97,0,49,14,1
1,120.93,0,35,18,1
6,102.9,0,96,13,0
4,282.31,1,47,1,1
2,7.51,0,50,2,1
11,1013.23,0,82,23,1
1,31.83,1,73,23,0
12,771.31,1,60,22,1
4,282.82,1,50,0,1
9,37.44,0,45,8,0
11,1153.08,1,28,22,1
5,17.83,1,67,19,1
1,7.64,0,31,19,0
4,82.72,1,29,4,0
11,1037.03,0,27,22,1
12,274.11,0,35,22,0
12,866.88,0,43,8,1
9,30.4,1,42,10,0
4,294.37,0,65,11,1
0,112.17,0,70,4,0
4,288.67,1,47,2,1
2,11.07,1,27,3,1
12,21.31,0,41,15,0
12,736.18,1,23,23,1
11,44.05,0,45,14,0
4,140.95,1,69,3,0
6,12.07,0,68,20,0
13,4.28,1,61,18,0
12,6.68,0,50,17,0
9,795.73,0,32,0,1
11,761.54,1,77,7,0
2,69.04,0,46,6,0
12,606.65,1,31,19,1
4,360.77,0,68,2,1
13,401.74,1,40,17,0
13,10.64,1,82,23,1
8,779.25,0,60,23,1
10,21.33,1,58,23,1
11,1040.49,1,33,22,1
6,4.61,0,55,12,0
8,857.84,0,74,23,1
11,1006.63,0,66,18,1
0,7.12,1,25,23,0
11,1292.21,1,21,23,1
11,7.34,0,52,19,0
4,88.98,0,96,8,0
5,42.2,0,61,21,0
5,5.9,0,87,15,0
3,43.95,1,60,4,0
6,21.88,0,39,16,0
1,180.19,1,45,17,0
11,1009.26,0,80,23,1
7,17.36,0,34,19,1
11,1008.29,0,75,22,1
0,190.96,0,49,18,0
6,297.09,0,48,23,1
4,282.74,0,61,3,1
4,330.35,0,96,3,1
4,332.1,0,43,2,1
7,8.07,0,70,22,0
12,693.52,1,34,22,1
12,4.82,0,48,12,0
2,43.45,0,50,4,0
10,9.76,0,49,20,0
3,12.73,1,55,2,1
6,34.69,1,22,23,0
2,67.13,1,53,3,0
4,146.29,1,67,6,0
8,132.03,0,52,6,0
9,7.73,0,63,23,1
11,8.55,0,68,11,0
6,244.33,0,39,22,1
8,818.71,0,88,23,1
5,19.98,0,41,23,1
11,919.1,0,25,22,1
12,5.07,0,93,8,0
12,949.57,0,58,22,1
8,865.88,0,45,3,1
11,930.27,1,47,23,1
12,1.94,0,52,19,0
4,299.4,0,70,23,1
4,184.78,0,34,7,0
4,324.59,1,27,0,1
4,202.82,0,44,1,0
12,592.56,0,62,22,1
8,19.72,0,29,5,0
10,34.59,0,58,23,0
11,2.95,1,52,8,0
8,964.3,0,54,22,1
0,9.61,1,74,2,0
9,2.34,0,43,17,0
4,90.48,0,95,6,0
0,461.33,1,25,23,1
4,270.04,0,60,0,1
8,739.41,0,27,1,1
7,126.6,1,49,23,0
8,996.09,1,28,0,1
12,88.81,1,69,2,0
9,68.29,0,39,15,0
2,38.45,0,85,9,0
12,1100.31,0,25,19,0
6,98.48,1,53,12,0
9,47.06,1,76,11,0
2,90.95,0,46,2,0
7,22.02,0,31,23,1
7,34.04,0,39,16,0
2,10.69,1,67,3,1
11,1179.99,0,70,22,1
2,62.12,0,67,4,0
5,96.66,0,63,22,0
11,4.94,0,38,16,0
1,35.22,0,60,7,0
6,236.42,0,37,14,1
4,185.99,0,30,5,0
12,8.75,0,36,13,0
1,9.25,1,51,14,0
11,798.62,0,34,2,1
8,938.73,0,65,23,1
0,39.72,0,50,17,0
7,6.39,1,65,16,0
4,312.06,0,45,2,1
8,650.68,0,55,22,1
7,17.15,0,54,22,1
11,2.25,0,40,14,0
12,7.57,0,29,16,0
0,34.65,0,24,15,0
11,1036.15,0,74,21,1
11,2.34,1,44,12,0
10,39.25,1,33,12,0
11,60.45,1,47,20,0
4,269.15,0,54,7,1
10,2.56,1,27,19,0
10,16.42,1,87,22,1
12,6.42,1,23,16,0
11,972.82,0,29,1,1
6,25.46,0,57,16,0
4,324.0,1,83,2,1
1,149.42,0,34,23,1
12,94.42,1,45,20,0
7,42.1,0,22,19,0
5,14.16,1,73,12,0
4,328.58,1,29,2,1
1,43.96,1,90,3,0
4,64.02,1,49,2,0
8,835.3,0,47,3,1
11,17.54,0,29,15,0
4,46.46,1,49,10,0
2,57.84,0,54,9,0
7,24.16,0,49,19,1
5,39.99,0,77,12,0
11,898.81,0,81,22,1
4,237.89,0,30,7,0
7,17.72,0,51,22,1
4,170.6,0,37,3,0
4,125.52,0,77,1,0
7,109.93,1,62,15,0
0,150.51,1,76,1,0
8,58.25,0,96,11,0
2,9.82,0,88,0,1
1,197.66,1,61,0,0
12,117.91,1,42,1,0
1,39.4,1,72,4,0
4,361.1,0,46,2,1
6,78.07,0,35,13,0
12,3.87,0,38,14,0
7,68.41,1,69,12,0
10,44.2,0,45,19,0
4,129.24,0,61,7,0
10,17.83,0,52,23,1
11,1065.89,1,36,21,1
8,797.58,0,82,22,1
12,122.76,0,25,14,0
1,24.27,0,46,12,0
0,490.96,1,36,16,1
1,20.97,1,66,9,0
4,291.1,0,63,10,1
0,274.18,0,31,12,0
8,3.36,0,32,3,0
9,380.11,0,34,22,0
6,259.24,0,41,22,1
9,1.32,1,84,10,0
2,84.77,0,39,10,0
11,2.94,1,23,12,0
1,4.32,1,37,18,0
8,2.01,1,91,9,0
10,20.88,0,52,16,1
3,15.84,1,52,2,1
6,272.25,0,31,23,1
8,780.63,0,30,2,1
2,80.06,0,63,4,0
12,974.6,0,58,23,1
5,20.26,0,73,12,0
11,1113.91,0,55,23,1
0,13.21,1,96,14,0
2,68.42,1,33,1,0
7,50.94,1,22,21,0
2,8.84,1,28,0,1
10,13.49,0,59,18,0
11,949.68,1,38,23,1
6,13.49,0,35,23,0
11,816.2,1,38,22,1
1,4.5,0,37,23,0
4,90.63,1,40,9,0
0,584.94,0,94,22,1
7,34.27,1,53,12,0
12,815.48,1,42,22,1
11,1125.97,1,46,23,1
1,125.63,1,49,18,0
11,909.29,0,68,23,1
10,10.33,1,58,20,0
1,114.36,0,62,23,1
11,32.32,0,31,19,0
7,18.55,0,30,19,0
4,310.44,0,64,23,1
4,277.92,1,70,3,1
8,891.4,0,38,2,1
2,8.47,0,64,1,1
6,205.54,0,40,15,0
6,11.77,1,61,20,0
11,958.88,1,51,20,1
2,44.78,1,80,2,0
0,33.59,1,25,23,0
4,312.69,0,69,0,1
12,864.69,1,55,23,1
11,1070.61,0,61,23,1
11,1045.27,0,31,2,1
7,20.61,1,26,19,0
10,59.63,0,41,12,0
4,108.84,1,33,4,0
11,7.09,1,33,20,0
8,824.99,1,35,1,1
2,13.17,0,36,1,1
4,392.35,0,29,2,1
8,39.9,0,69,7,0
3,16.02,1,85,3,1
12,1.24,1,60,7,0
12,675.22,1,23,21,1
10,1.89,0,61,12,0
9,4.44,0,38,12,0
5,133.89,0,30,19,0
8,646.51,0,37,2,1
3,61.48,1,33,4,0
11,990.84,1,25,22,1
0,5.98,1,87,18,0
2,73.41,0,24,5,0
13,4.0,0,36,13,0
6,280.15,0,26,14,0
3,11.07,1,48,1,1
2,8.95,1,33,1,1
4,285.8,1,72,2,1
5,307.91,0,40,20,0
12,814.74,1,41,23,1
4,179.86,0,41,10,0
4,282.09,0,91,1,1
11,909.8,0,43,0,1
10,22.29,0,29,22,0
12,896.58,0,59,22,1
13,1.4,0,65,15,0
4,319.65,0,18,2,1
11,953.63,1,55,23,1
13,11.91,1,38,22,1
4,274.09,0,62,23,1
9,705.8,0,48,2,1
3,17.61,0,62,3,1
4,285.14,1,33,23,1
11,137.6,0,50,20,0
4,118.73,0,34,3,0
2,10.2,1,38,6,1
0,103.76,1,62,6,0
3,12.19,0,22,1,1
11,7.6,1,47,17,0
10,9.96,0,32,20,0
5,19.08,0,73,16,0
2,12.11,1,26,0,1
11,980.82,0,56,22,1
0,6.55,1,56,12,0
7,62.81,0,82,16,0
0,15.98,0,57,21,0
2,86.44,0,53,3,0
12,983.05,0,73,23,1
7,23.42,0,44,23,1
2,60.46,1,74,2,0
6,2.48,0,39,19,0
12,127.33,1,48,8,0
5,8.32,1,25,13,0
0,47.06,1,27,14,0
6,3.51,1,19,21,0
4,273.77,0,56,8,1
2,48.21,0,39,3,0
11,957.91,1,58,13,1
0,680.26,1,60,23,1
10,24.81,0,28,14,0
4,72.36,1,59,8,0
11,992.74,0,86,23,1
7,8.51,1,60,16,0
12,913.18,0,39,0,1
13,8.76,1,87,22,1
5,6.8,0,62,21,0
8,1015.53,1,35,23,1
8,35.93,1,63,8,0
4,270.01,1,65,23,1
12,194.11,0,62,9,0
6,303.81,0,45,23,1
5,8.18,0,25,20,0
4,48.22,0,23,2,0
11,1149.92,1,41,14,1
11,882.62,1,44,22,1
13,6.75,0,59,21,0
11,938.98,0,76,23,1
0,9.77,0,45,20,0
4,305.14,0,62,0,1
11,1.91,0,31,14,0
1,136.1,1,69,19,0
12,5.27,0,96,9,0
7,22.04,0,28,22,1
2,55.48,0,48,6,0
7,107.05,0,23,22,0
5,1.37,1,76,19,0
4,171.98,0,29,8,0
12,833.74,0,55,21,1
11,942.21,0,51,1,1
12,1239.22,1,17,23,1
3,97.62,0,24,5,0
6,15.1,0,87,15,0
12,3.63,1,67,3,0
11,24.23,1,59,11,0
11,826.38,0,60,23,1
4,339.31,1,62,0,1
4,308.68,1,26,5,1
5,62.55,1,65,17,0
12,794.2,0,54,22,1
11,1080.2,0,27,23,1
11,942.63,1,64,22,1
11,26.21,1,82,5,0
4,318.71,0,65,2,1
9,8.96,0,43,3,1
4,321.07,0,56,22,1
12,112.91,1,48,15,0
7,19.13,0,45,22,1
0,9.51,1,29,15,0
8,808.97,0,69,22,1
4,337.68,0,93,22,1
9,8.7,0,29,1,1
0,4.1,0,94,1,0
11,969.18,1,39,23,1
7,27.18,0,49,17,0
8,84.03,1,39,6,0
8,771.44,0,39,0,1
8,758.13,1,66,23,1
12,6.67,0,28,20,0
11,1146.72,0,54,22,1
11,1025.92,1,36,23,1
3,24.82,0,44,2,0
0,456.0,0,41,23,1
11,964.17,0,70,20,1
2,11.62,0,37,3,1
13,9.82,0,49,23,1
4,118.88,0,48,4,0
9,4.87,1,64,2,0
4,313.53,0,88,22,1
11,971.76,1,56,22,1
11,1039.1,1,17,23,1
11,884.08,1,35,22,1
10,20.83,0,37,20,1
12,6.2,1,67,2,0
0,16.44,0,86,23,0
8,702.32,0,83,19,1
11,1146.79,1,79,23,1
4,327.0,0,35,0,1
6,104.97,1,49,17,0
11,1047.13,1,31,23,1
8,762.27,1,75,22,1
4,333.66,1,89,9,1
11,983.84,0,68,23,1
4,331.61,1,55,3,1
0,38.34,1,25,12,0
4,318.87,1,81,0,1
9,7.49,0,38,8,1
9,4.12,0,22,17,0
4,93.16,1,33,1,0
10,20.17,0,29,23,1
11,1025.97,1,56,22,1
11,919.3,1,77,21,1
4,178.27,0,77,1,0
2,9.56,1,31,2,1
6,175.98,1,35,18,0
5,18.42,0,39,23,1
2,7.62,1,42,3,1
0,22.86,1,59,5,0
8,870.55,0,23,0,1
12,752.7,0,87,23,1
12,4.74,0,51,16,0
4,98.94,1,44,4,0
11,2.69,0,59,1,0
6,254.25,0,34,22,1
2,20.15,0,72,0,1
11,952.53,0,40,1,1
4,290.45,0,22,0,1
11,1025.64,1,44,22,1
8,790.95,0,70,22,1
4,335.72,1,68,22,1
0,118.39,0,22,18,0
4,300.27,0,26,1,1
4,289.89,1,27,3,1
10,27.15,0,52,18,0
8,11.77,0,73,8,0
9,1.1,1,58,0,0
0,1.91,0,25,13,0
7,18.28,0,45,19,0
11,1061.9,1,47,22,1
13,528.44,1,29,16,0
8,125.42,1,22,18,0
4,241.45,1,58,6,1
0,468.05,0,24,23,1
8,716.45,1,59,22,1
2,55.19,1,39,8,0
4,336.15,0,42,0,1
10,81.59,0,37,20,0
7,20.33,0,31,22,1
3,63.12,1,32,0,0
9,12.19,0,62,0,0
6,16.38,0,23,19,0
7,106.22,0,63,15,0
4,319.55,1,48,9,1
11,999.15,1,82,14,1
11,4.96,1,67,1,0
10,3.73,1,40,19,0
7,4.06,0,61,22,1
11,998.13,0,29,0,1
12,801.29,1,55,22,1
11,8.04,0,77,5,0
5,15.74,1,58,17,0
7,5.99,1,55,23,1
8,2.45,0,35,17,0
11,1079.44,0,56,21,1
4,349.74,0,28,10,1
11,697.77,0,30,16,0
4,311.1,1,58,2,1
0,476.62,1,51,13,1
11,973.97,1,81,22,1
2,79.65,1,55,0,0
8,749.36,1,19,16,1
7,93.42,1,60,14,0
7,94.85,0,57,14,0
11,8.26,0,55,1,0
8,793.61,1,77,22,1
11,940.05,1,40,23,1
0,64.41,0,82,21,0
6,16.06,0,68,15,0
1,83.82,0,77,19,0
6,19.92,1,53,16,0
12,899.06,1,36,20,1
11,2.91,0,62,10,0
3,44.91,1,48,2,0
9,5.65,0,39,17,0
7,18.92,0,38,14,1
11,5.58,1,74,4,0
2,14.62,1,49,2,1
6,21.2,1,36,20,0
9,4.62,1,67,7,0
2,14.02,1,47,1,1
11,1061.53,0,24,23,1
0,35.59,1,57,3,0
4,290.88,1,61,22,1
11,894.73,0,51,0,1
1,33.67,0,89,20,0
1,116.33,0,52,22,1
3,72.1,0,34,7,0
5,19.34,1,95,23,1
4,275.52,0,61,3,1
11,918.91,1,47,22,1
11,280.59,0,35,15,0
8,6.32,1,95,4,0
1,10.52,1,53,15,0
0,385.65,1,58,22,1
4,284.16,1,72,17,1
12,932.47,1,62,22,1
8,67.4,0,42,5,0
4,321.77,1,56,3,1
11,1.08,0,39,16,0
13,5.14,0,59,17,0
11,963.17,0,59,23,1
4,108.02,0,31,9,0
8,726.43,1,47,22,1
11,8.79,1,23,23,0
11,900.38,1,55,22,1
8,678.65,1,75,23,1
11,1004.81,0,62,22,1
3,15.03,0,22,0,0
2,64.37,0,38,3,0
13,5.82,1,37,22,0
7,12.3,0,46,16,0
12,3.77,0,51,22,0
2,42.04,1,24,10,0
4,306.41,1,45,2,1
7,36.62,0,23,18,0
4,326.93,0,77,22,1
11,1018.93,0,37,1,1
9,6.45,0,32,12,0
5,151.11,0,27,14,0
0,356.81,0,70,23,1
10,8.45,1,50,23,0
1,42.11,0,71,16,0
11,960.49,0,22,23,1
10,17.02,0,52,23,1
6,161.32,0,73,21,0
11,1063.85,1,34,23,1
9,22.55,0,35,5,0
2,22.8,0,57,1,1
12,799.5,0,88,23,1
4,291.88,0,70,1,1
12,833.54,1,32,23,1
9,50.59,1,78,12,1
10,73.59,1,36,16,0
8,3.61,0,32,11,0
11,630.33,0,36,13,0
2,63.54,1,40,4,0
4,322.8,1,25,2,1
4,328.67,1,64,2,1
11,859.12,0,50,2,1
4,302.05,0,25,1,1
6,11.46,0,49,12,0
7,132.33,0,45,23,0
12,1256.8,0,25,19,1
11,1114.22,1,77,22,1
11,1.06,1,28,20,0
10,11.57,0,87,22,0
10,79.89,1,50,20,0
0,596.2,1,80,23,1
13,3.68,0,88,16,0
4,72.34,1,42,9,0
11,974.1,1,68,23,1
5,115.99,1,31,17,0
4,297.4,0,92,23,1
0,93.24,1,49,12,0
8,3.65,1,66,1,0
0,15.53,0,28,20,0
11,984.59,0,66,22,1
11,960.73,1,37,22,1
9,5.44,0,87,5,0
2,20.57,0,70,0,1
2,9.31,1,59,2,1
4,300.08,1,85,23,1
1,35.51,1,40,20,0
8,5.31,1,35,8,0
12,1.32,0,35,20,0
7,137.33,0,39,20,0
8,38.04,0,39,0,0
4,310.24,1,47,2,1
2,8.12,0,50,2,1
10,182.26,0,53,13,0
7,82.48,0,35,22,0
10,57.2,0,56,14,0
0,20.79,0,68,20,0
4,73.45,1,41,1,0
11,920.34,0,88,22,1
4,147.37,0,67,1,0
7,21.36,0,36,22,1
2,7.13,1,38,4,1
11,1153.13,1,61,23,1
5,62.29,0,48,14,0
10,47.97,1,57,22,1
12,48.33,0,45,16,0
12,743.45,1,36,22,1
4,299.83,1,56,23,1
12,180.15,0,18,14,0
8,921.96,1,61,7,0
7,55.07,1,40,14,0
11,1060.74,1,34,23,1
4,286.36,0,24,1,1
0,26.53,1,80,12,0
4,283.56,1,32,0,1
2,19.71,0,64,1,1
12,8.0,1,49,22,0
4,349.74,0,54,3,1
10,2.48,1,51,14,0
11,992.37,1,47,22,1
6,256.44,0,50,23,1
4,289.87,1,32,22,1
5,14.31,0,68,19,0
2,10.64,0,50,2,1
8,842.27,0,72,22,1
4,114.74,1,54,7,0
11,1097.96,1,60,23,1
10,8.66,1,64,23,0
9,9.5,0,28,2,1
1,59.16,0,36,15,0
11,872.79,0,57,22,1
12,750.66,0,60,22,1
12,877.38,1,32,22,1
11,1034.33,0,28,0,1
8,586.09,1,29,1,1
9,73.87,0,53,10,0
13,2.07,0,39,15,0
8,899.23,1,52,12,1
12,3.97,0,65,3,0
0,570.24,1,81,22,1
10,90.44,0,30,15,0
12,955.89,1,61,22,1
11,961.84,0,54,23,1
7,16.33,0,39,23,1
11,893.65,0,91,23,1
2,11.25,1,46,1,1
2,7.75,0,87,1,1
0,104.56,0,23,12,0
2,54.02,1,40,7,0
4,289.01,1,22,3,1
9,21.24,1,41,18,0
4,311.46,1,76,2,1
4,332.61,1,54,3,1
9,216.66,0,37,3,0
4,47.01,1,35,4,0
6,84.09,1,42,14,0
4,321.79,1,39,3,1
12,9.18,0,34,12,0
11,9.15,0,94,0,0
12,7.12,0,51,17,0
8,872.36,1,33,1,1
6,82.5,1,31,17,0
4,289.3,1,29,1,1
2,35.14,1,67,6,0
4,284.76,1,66,2,1
2,8.82,0,25,1,1
0,82.0,1,48,20,0
0,6.58,0,63,17,0
1,116.27,0,23,22,0
12,2.98,0,50,13,0
4,285.71,0,86,15,1
7,28.2,0,28,18,0
5,78.33,1,40,16,0
9,33.63,1,47,7,0
7,19.15,0,29,23,1
5,1.21,1,23,19,0
4,114.05,0,56,5,0
2,21.44,0,53,0,1
12,2.93,0,32,22,0
11,942.03,0,83,22,1
7,52.09,0,87,22,0
1,39.01,0,39,14,0
4,284.05,1,47,1,1
8,797.73,0,73,22,1
12,936.42,0,21,23,1
11,5.35,0,40,19,0
0,5.64,1,85,16,0
6,230.51,0,31,23,1
0,497.67,0,46,22,1
4,296.76,1,42,2,1
2,62.85,0,18,4,0
6,1.56,1,56,21,0
4,342.37,0,72,5,1
11,1042.58,1,53,22,1
7,19.47,0,30,23,1
2,60.62,0,64,5,0
12,989.16,0,70,23,1
10,9.81,1,58,20,0
4,83.27,1,31,0,0
2,64.0,1,27,10,0
8,885.8,1,47,23,1
7,20.35,0,41,21,1
11,9.25,1,31,18,0
7,29.46,0,55,22,0
7,23.2,0,43,23,1
6,260.44,0,50,23,1
4,359.26,0,82,23,1
10,38.96,1,87,23,0
11,4.82,1,35,19,0
4,127.1,0,57,2,0
6,71.96,0,37,15,0
9,9.63,1,46,22,1
11,1037.75,1,55,23,1
3,57.41,0,38,8,0
7,21.51,1,36,23,1
2,60.98,0,57,0,0
1,101.57,0,44,2,1
4,323.67,1,58,10,1
2,49.87,0,66,10,0
10,7.83,0,83,13,0
4,321.35,1,49,2,1
10,104.25,0,90,15,0
4,335.77,0,28,5,1
9,50.83,0,66,23,1
11,1.86,0,32,20,0
4,274.68,1,40,6,1
8,5.62,1,52,3,0
4,290.77,1,84,3,1
1,98.7,0,51,0,1
11,36.78,1,19,17,0
7,4.24,0,68,23,1
7,75.77,0,55,13,0
0,269.85,1,29,15,0
11,1006.4,1,83,22,1
4,54.74,1,76,2,0
2,66.9,1,41,10,0
4,283.28,1,24,2,1
12,6.11,1,66,7,0
0,241.57,1,50,12,0
6,6.87,0,80,13,0
10,48.15,1,67,23,1
2,10.57,0,25,2,1
10,20.41,1,60,22,1
0,1.15,0,28,22,0
4,80.67,0,50,2,0
2,45.04,0,48,3,0
10,8.51,0,44,16,0
4,308.32,0,23,8,1
8,9.54,0,77,9,0
9,7.77,0,29,9,1
4,283.21,1,33,2,1
2,68.48,0,54,9,0
12,7.94,0,30,16,0
6,49.29,1,49,17,0
11,881.37,0,60,23,1
8,784.85,0,50,9,1
11,93.47,1,48,4,0
11,1100.47,1,33,22,1
0,637.33,1,54,22,1
4,293.09,1,44,2,1
11,970.33,1,79,20,1
12,8.57,0,60,6,0
0,35.69,0,66,14,0
11,849.81,0,25,20,1
8,764.72,0,94,23,1
10,45.63,0,35,23,0
8,50.11,1,73,2,0
10,32.37,0,41,13,0
4,266.85,1,35,0,1
1,73.53,1,50,16,0
0,112.04,1,47,23,0
11,1080.62,1,56,23,1
11,980.65,1,52,23,1
10,48.28,1,61,22,1
7,23.7,1,77,12,0
1,147.41,0,44,22,1
11,2.66,1,60,7,0
12,9.91,1,47,16,0
11,952.54,0,86,22,1
6,89.25,1,66,21,0
11,888.74,0,52,23,1
11,7.97,0,32,15,0
3,52.96,0,44,2,0
11,778.52,1,49,16,1
11,1009.39,0,92,23,1
8,753.62,0,62,23,1
11,967.39,0,37,0,1
11,958.66,1,89,22,1
8,960.89,0,57,22,1
6,51.06,1,62,21,0
0,65.26,0,87,16,0
6,5.54,0,39,18,0
4,188.07,0,29,3,0
11,850.57,1,36,18,1
11,914.09,0,86,22,1
7,60.28,1,25,18,0
8,820.97,1,54,23,1
11,909.24,0,29,1,1
11,2.95,0,37,14,0
10,101.57,0,23,19,0
8,802.1,0,70,19,1
2,18.69,0,59,1,1
5,20.94,0,37,23,1
0,6.55,0,56,2,0
4,308.52,1,42,1,1
10,2.05,1,35,17,0
1,85.33,1,32,19,0
7,10.92,0,34,13,0
2,88.03,1,35,6,0
11,1032.31,1,47,22,1
4,329.02,1,29,2,1
4,142.25,0,71,1,0
4,351.65,0,30,1,1
2,20.15,1,54,1,1
3,15.0,0,72,1,1
0,2.59,1,86,7,0
0,71.27,0,85,21,0
6,45.45,0,56,14,0
11,1004.95,0,25,22,1
12,96.36,0,86,2,0
3,78.84,1,35,7,0
4,326.13,1,47,0,1
4,343.55,1,40,23,1
8,19.15,1,55,9,0
10,17.81,0,31,22,1
8,39.75,0,44,6,0
12,1.25,1,93,7,0
11,1066.06,0,52,3,1
2,56.46,1,29,10,0
4,108.3,0,68,1,0
11,1058.62,1,35,22,1
4,135.7,0,50,8,0
2,19.65,1,55,3,1
2,7.04,1,48,1,1
11,891.63,0,23,23,1
12,7.81,0,38,21,0
8,664.85,1,95,21,1
11,949.82,0,27,22,1
7,126.37,1,69,17,0
6,26.41,1,24,16,0
5,3.08,1,55,14,0
11,328.58,0,47,21,0
1,131.14,0,50,22,1
7,101.11,1,50,14,0
8,828.22,1,35,22,1
6,24.74,0,44,12,0
2,62.43,1,65,5,0
5,20.04,0,48,23,1
9,66.98,0,41,8,0
2,82.51,0,68,1,0
2,61.22,1,60,11,0
2,9.11,1,72,10,1
0,53.05,0,47,15,0
6,6.53,1,72,21,0
12,900.47,1,24,23,1
11,1118.62,1,57,23,1
8,379.8,0,51,6,0
11,967.49,1,35,23,1
10,18.4,1,56,16,0
8,776.66,0,45,0,1
8,930.63,1,66,22,1
8,13.37,0,82,0,0
6,24.83,1,21,12,0
9,7.27,1,83,13,1
6,66.42,1,59,19,0
12,854.04,1,73,23,1
8,14.38,0,51,7,0
6,342.36,0,36,22,1
3,43.93,0,18,4,0
11,1001.38,1,47,22,1
6,31.19,1,29,16,0
4,353.79,1,44,1,1
12,150.13,1,79,9,0
11,961.51,1,36,22,1
0,3.13,0,36,20,0
11,8.93,1,55,0,0
11,924.48,1,89,23,1
12,9.44,0,60,8,0
11,1094.12,1,58,23,1
12,909.81,0,59,23,1
2,64.51,1,25,0,0
12,720.83,0,34,2,1
2,63.19,0,71,0,0
10,21.92,0,36,22,1
10,4.3,0,75,23,0
11,2.78,0,34,12,0
11,6.12,0,27,16,0
12,3.99,0,50,14,0
11,956.7,0,26,23,1
10,80.85,0,57,19,0
10,87.28,0,38,14,0
12,1011.75,0,74,22,1
8,822.17,0,59,23,1
4,310.1,0,76,0,1
2,66.62,0,64,10,0
8,755.32,1,73,23,1
12,4.61,0,49,15,0
